"commodityName","PriceType","unit","min","max","avg","date"
"Gundruk","Wholesale","Kg",230,240,235,"Aug 8, 2019"
"Gundruk","Wholesale","Kg",230,240,235,"Aug 21, 2019"
"Gundruk","Wholesale","Kg",220,230,225,"Aug 13, 2019"
"Banana","Retail","Doz",110,120,115,"Jul 31, 2019"
"Banana","Retail","Doz",110,120,115,"Aug 1, 2019"
"Banana","Retail","Doz",110,120,115,"Aug 2, 2019"
"Banana","Retail","Doz",110,120,115,"Aug 3, 2019"
"Banana","Retail","Doz",110,120,115,"Aug 4, 2019"
"Banana","Retail","Doz",110,120,115,"Aug 5, 2019"
"Banana","Retail","Doz",110,120,115,"Aug 6, 2019"
"Banana","Retail","Doz",110,120,115,"Aug 7, 2019"
"Banana","Retail","Doz",110,120,115,"Aug 8, 2019"
"Banana","Retail","Doz",110,120,115,"Aug 9, 2019"
"Banana","Retail","Doz",110,120,115,"Aug 10, 2019"
"Banana","Retail","Doz",110,120,115,"Aug 11, 2019"
"Banana","Retail","Doz",110,120,115,"Aug 12, 2019"
"Banana","Retail","Doz",110,120,115,"Aug 13, 2019"
"Banana","Retail","Doz",110,120,115,"Aug 14, 2019"
"Banana","Retail","Doz",110,120,115,"Aug 15, 2019"
"Banana","Retail","Doz",110,120,115,"Aug 16, 2019"
"Banana","Retail","Doz",110,120,115,"Aug 20, 2019"
"Banana","Retail","Doz",110,120,115,"Aug 18, 2019"
"Banana","Retail","Doz",110,120,115,"Aug 21, 2019"
"Banana","Retail","Doz",100,110,105,"Aug 19, 2019"
"Banana","Retail","Doz",110,120,115,"Aug 17, 2019"
"Banana","Retail","Doz",110,120,115,"Sep 3, 2019"
"Banana","Retail","Doz",110,120,115,"Aug 22, 2019"
"Banana","Retail","Doz",120,130,125,"Aug 31, 2019"
"Banana","Retail","Doz",120,130,125,"Sep 1, 2019"
"Banana","Retail","Doz",120,130,125,"Sep 2, 2019"
"Banana","Retail","Doz",110,120,115,"Sep 4, 2019"
"Banana","Retail","Doz",120,130,125,"Aug 30, 2019"
"Banana","Retail","Doz",110,120,115,"Sep 11, 2019"
"Banana","Retail","Doz",110,120,115,"Aug 24, 2019"
"Banana","Retail","Doz",110,120,115,"Aug 26, 2019"
"Banana","Retail","Doz",110,120,115,"Aug 28, 2019"
"Banana","Retail","Doz",110,120,115,"Aug 23, 2019"
"Banana","Retail","Doz",110,120,115,"Aug 27, 2019"
"Banana","Retail","Doz",110,120,115,"Aug 25, 2019"
"Banana","Retail","Doz",110,120,115,"Aug 29, 2019"
"Banana","Retail","Doz",110,120,115,"Sep 7, 2019"
"Banana","Retail","Doz",110,120,115,"Sep 5, 2019"
"Banana","Retail","Doz",110,120,115,"Sep 8, 2019"
"Banana","Retail","Doz",110,120,115,"Sep 9, 2019"
"Banana","Retail","Doz",110,120,115,"Sep 6, 2019"
"Banana","Retail","Doz",110,120,115,"Sep 10, 2019"
"Banana","Retail","Doz",110,120,115,"Sep 12, 2019"
"Banana","Retail","Doz",110,120,115,"Sep 13, 2019"
"Banana","Retail","Doz",110,120,115,"Sep 14, 2019"
"Banana","Retail","Doz",110,120,115,"Sep 15, 2019"
"Banana","Retail","Doz",110,120,115,"Sep 16, 2019"
"Banana","Retail","Doz",110,120,115,"Sep 17, 2019"
"Banana","Retail","Doz",110,120,115,"Sep 18, 2019"
"Banana","Retail","Doz",100,110,105,"Sep 19, 2019"
"Banana","Retail","Doz",100,110,105,"Sep 20, 2019"
"Banana","Retail","Doz",100,110,105,"Sep 21, 2019"
"Banana","Retail","Doz",100,110,105,"Sep 22, 2019"
"Banana","Retail","Doz",100,110,105,"Sep 23, 2019"
"Banana","Retail","Doz",100,110,105,"Sep 24, 2019"
"Banana","Retail","Doz",100,110,105,"Sep 25, 2019"
"Banana","Retail","Doz",100,110,105,"Sep 26, 2019"
"Banana","Retail","Doz",100,110,105,"Sep 27, 2019"
"Banana","Retail","Doz",100,110,105,"Sep 28, 2019"
"Banana","Retail","Doz",100,110,105,"Sep 29, 2019"
"Banana","Retail","Doz",100,110,105,"Sep 30, 2019"
"Banana","Retail","Doz",100,110,105,"Oct 1, 2019"
"Banana","Retail","Doz",100,110,105,"Oct 2, 2019"
"Banana","Retail","Doz",100,110,105,"Oct 3, 2019"
"Banana","Retail","Doz",100,110,105,"Oct 4, 2019"
"Banana","Wholesale","Doz",80,90,85,"Oct 4, 2019"
"Banana","Wholesale","Doz",80,90,85,"Oct 3, 2019"
"Banana","Wholesale","Doz",80,90,85,"Oct 2, 2019"
"Banana","Wholesale","Doz",80,90,85,"Oct 1, 2019"
"Banana","Wholesale","Doz",80,90,85,"Sep 30, 2019"
"Banana","Wholesale","Doz",80,90,85,"Sep 29, 2019"
"Banana","Wholesale","Doz",80,90,85,"Sep 28, 2019"
"Banana","Wholesale","Doz",80,90,85,"Sep 27, 2019"
"Banana","Wholesale","Doz",80,90,85,"Sep 26, 2019"
"Banana","Wholesale","Doz",80,90,85,"Sep 25, 2019"
"Banana","Wholesale","Doz",80,90,85,"Sep 24, 2019"
"Banana","Wholesale","Doz",90,100,95,"Sep 23, 2019"
"Banana","Wholesale","Doz",80,90,85,"Sep 22, 2019"
"Banana","Wholesale","Doz",90,100,95,"Aug 24, 2019"
"Banana","Wholesale","Doz",90,100,95,"Sep 18, 2019"
"Banana","Wholesale","Doz",90,100,95,"Sep 15, 2019"
"Banana","Wholesale","Doz",90,100,95,"Sep 14, 2019"
"Banana","Wholesale","Doz",80,90,85,"Sep 19, 2019"
"Banana","Wholesale","Doz",90,100,95,"Sep 16, 2019"
"Banana","Wholesale","Doz",90,100,95,"Sep 2, 2019"
"Banana","Wholesale","Doz",90,100,95,"Sep 6, 2019"
"Banana","Wholesale","Doz",90,100,95,"Sep 7, 2019"
"Banana","Wholesale","Doz",100,110,105,"Sep 1, 2019"
"Banana","Wholesale","Doz",90,100,95,"Sep 5, 2019"
"Banana","Wholesale","Doz",90,100,95,"Sep 4, 2019"
"Banana","Wholesale","Doz",90,100,95,"Sep 3, 2019"
"Banana","Wholesale","Doz",80,90,85,"Sep 21, 2019"
"Banana","Wholesale","Doz",90,100,95,"Sep 10, 2019"
"Banana","Wholesale","Doz",80,90,85,"Sep 20, 2019"
"Banana","Wholesale","Doz",90,100,95,"Sep 8, 2019"
"Banana","Wholesale","Doz",100,110,105,"Aug 31, 2019"
"Banana","Wholesale","Doz",90,100,95,"Sep 13, 2019"
"Banana","Wholesale","Doz",90,100,95,"Sep 12, 2019"
"Banana","Wholesale","Doz",90,100,95,"Sep 11, 2019"
"Banana","Wholesale","Doz",90,100,95,"Sep 9, 2019"
"Banana","Wholesale","Doz",90,100,95,"Aug 27, 2019"
"Banana","Wholesale","Doz",90,100,95,"Aug 25, 2019"
"Banana","Wholesale","Doz",100,110,105,"Aug 30, 2019"
"Banana","Wholesale","Doz",90,100,95,"Aug 28, 2019"
"Banana","Wholesale","Doz",90,100,95,"Aug 26, 2019"
"Banana","Wholesale","Doz",90,100,95,"Aug 29, 2019"
"Banana","Wholesale","Doz",90,100,95,"Sep 17, 2019"
"Banana","Wholesale","Doz",90,100,95,"Aug 14, 2019"
"Banana","Wholesale","Doz",90,100,95,"Aug 13, 2019"
"Banana","Wholesale","Doz",90,100,95,"Aug 12, 2019"
"Banana","Wholesale","Doz",90,100,95,"Aug 18, 2019"
"Banana","Wholesale","Doz",90,100,95,"Aug 15, 2019"
"Banana","Wholesale","Doz",90,100,95,"Aug 7, 2019"
"Banana","Wholesale","Doz",90,100,95,"Aug 3, 2019"
"Banana","Wholesale","Doz",90,100,95,"Aug 23, 2019"
"Banana","Wholesale","Doz",90,100,95,"Aug 1, 2019"
"Banana","Wholesale","Doz",90,100,95,"Aug 6, 2019"
"Banana","Wholesale","Doz",90,100,95,"Aug 4, 2019"
"Banana","Wholesale","Doz",90,100,95,"Aug 2, 2019"
"Banana","Wholesale","Doz",90,100,95,"Aug 5, 2019"
"Banana","Wholesale","Doz",90,100,95,"Jul 31, 2019"
"Banana","Wholesale","Doz",90,100,95,"Aug 22, 2019"
"Banana","Wholesale","Doz",90,100,95,"Aug 17, 2019"
"Banana","Wholesale","Doz",90,100,95,"Aug 11, 2019"
"Banana","Wholesale","Doz",90,100,95,"Aug 19, 2019"
"Banana","Wholesale","Doz",90,100,95,"Aug 20, 2019"
"Banana","Wholesale","Doz",90,100,95,"Aug 16, 2019"
"Banana","Wholesale","Doz",90,100,95,"Aug 9, 2019"
"Banana","Wholesale","Doz",90,100,95,"Aug 21, 2019"
"Banana","Wholesale","Doz",90,100,95,"Aug 10, 2019"
"Banana","Wholesale","Doz",90,100,95,"Aug 8, 2019"
"Pomegranate","Retail","Kg",280,300,290,"Jul 31, 2019"
"Pomegranate","Retail","Kg",250,260,255,"Aug 1, 2019"
"Pomegranate","Retail","Kg",280,300,290,"Aug 2, 2019"
"Pomegranate","Retail","Kg",280,300,290,"Aug 3, 2019"
"Pomegranate","Retail","Kg",250,260,255,"Aug 4, 2019"
"Pomegranate","Retail","Kg",250,270,260,"Aug 5, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Aug 6, 2019"
"Pomegranate","Retail","Kg",250,260,255,"Aug 7, 2019"
"Pomegranate","Retail","Kg",250,260,255,"Aug 8, 2019"
"Pomegranate","Retail","Kg",260,270,265,"Aug 9, 2019"
"Pomegranate","Retail","Kg",250,260,255,"Aug 10, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Aug 11, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Aug 12, 2019"
"Pomegranate","Retail","Kg",250,270,260,"Aug 13, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Aug 14, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Aug 15, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Aug 30, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Aug 16, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Aug 17, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Aug 18, 2019"
"Pomegranate","Retail","Kg",220,230,225,"Aug 19, 2019"
"Pomegranate","Retail","Kg",220,230,225,"Aug 20, 2019"
"Pomegranate","Retail","Kg",280,300,290,"Aug 21, 2019"
"Pomegranate","Retail","Kg",280,300,290,"Aug 22, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Aug 31, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Sep 1, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Sep 4, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Sep 2, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Sep 3, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Sep 11, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Aug 26, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Aug 28, 2019"
"Pomegranate","Retail","Kg",280,300,290,"Aug 25, 2019"
"Pomegranate","Retail","Kg",280,300,290,"Aug 23, 2019"
"Pomegranate","Retail","Kg",280,300,290,"Aug 24, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Aug 27, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Sep 5, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Sep 8, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Sep 9, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Sep 6, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Sep 7, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Aug 29, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Sep 10, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Sep 12, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Sep 13, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Sep 14, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Sep 15, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Sep 16, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Sep 17, 2019"
"Pomegranate","Retail","Kg",240,250,245,"Sep 18, 2019"
"Pomegranate","Retail","Kg",310,330,320,"Sep 19, 2019"
"Pomegranate","Retail","Kg",320,330,325,"Sep 20, 2019"
"Pomegranate","Retail","Kg",340,350,345,"Sep 21, 2019"
"Pomegranate","Retail","Kg",340,350,345,"Sep 22, 2019"
"Pomegranate","Retail","Kg",340,350,345,"Sep 23, 2019"
"Pomegranate","Retail","Kg",310,320,315,"Sep 24, 2019"
"Pomegranate","Retail","Kg",340,350,345,"Sep 25, 2019"
"Pomegranate","Retail","Kg",330,340,335,"Sep 26, 2019"
"Pomegranate","Retail","Kg",340,350,345,"Sep 27, 2019"
"Pomegranate","Retail","Kg",340,350,345,"Sep 28, 2019"
"Pomegranate","Retail","Kg",340,350,345,"Sep 29, 2019"
"Pomegranate","Retail","Kg",340,350,345,"Sep 30, 2019"
"Pomegranate","Retail","Kg",340,350,345,"Oct 1, 2019"
"Pomegranate","Retail","Kg",340,350,345,"Oct 2, 2019"
"Pomegranate","Retail","Kg",340,350,345,"Oct 3, 2019"
"Pomegranate","Retail","Kg",340,350,345,"Oct 4, 2019"
"Pomegranate","Wholesale","Kg",240,250,245,"Oct 4, 2019"
"Pomegranate","Wholesale","Kg",240,250,245,"Oct 3, 2019"
"Pomegranate","Wholesale","Kg",240,250,245,"Oct 2, 2019"
"Pomegranate","Wholesale","Kg",240,250,245,"Oct 1, 2019"
"Pomegranate","Wholesale","Kg",250,260,255,"Sep 30, 2019"
"Pomegranate","Wholesale","Kg",240,250,245,"Sep 29, 2019"
"Pomegranate","Wholesale","Kg",240,250,245,"Sep 28, 2019"
"Pomegranate","Wholesale","Kg",240,250,245,"Sep 27, 2019"
"Pomegranate","Wholesale","Kg",240,250,245,"Sep 26, 2019"
"Pomegranate","Wholesale","Kg",240,250,245,"Sep 25, 2019"
"Pomegranate","Wholesale","Kg",240,250,245,"Sep 24, 2019"
"Pomegranate","Wholesale","Kg",250,260,255,"Sep 23, 2019"
"Pomegranate","Wholesale","Kg",250,260,255,"Sep 22, 2019"
"Pomegranate","Wholesale","Kg",180,200,190,"Sep 17, 2019"
"Pomegranate","Wholesale","Kg",180,200,190,"Sep 14, 2019"
"Pomegranate","Wholesale","Kg",250,260,255,"Sep 20, 2019"
"Pomegranate","Wholesale","Kg",180,200,190,"Sep 18, 2019"
"Pomegranate","Wholesale","Kg",180,200,190,"Sep 7, 2019"
"Pomegranate","Wholesale","Kg",180,200,190,"Sep 5, 2019"
"Pomegranate","Wholesale","Kg",180,200,190,"Sep 3, 2019"
"Pomegranate","Wholesale","Kg",180,200,190,"Sep 1, 2019"
"Pomegranate","Wholesale","Kg",180,200,190,"Sep 4, 2019"
"Pomegranate","Wholesale","Kg",180,200,190,"Sep 2, 2019"
"Pomegranate","Wholesale","Kg",180,200,190,"Sep 6, 2019"
"Pomegranate","Wholesale","Kg",250,260,255,"Sep 21, 2019"
"Pomegranate","Wholesale","Kg",180,200,190,"Sep 12, 2019"
"Pomegranate","Wholesale","Kg",180,200,190,"Aug 31, 2019"
"Pomegranate","Wholesale","Kg",180,200,190,"Sep 13, 2019"
"Pomegranate","Wholesale","Kg",180,200,190,"Sep 11, 2019"
"Pomegranate","Wholesale","Kg",180,200,190,"Sep 10, 2019"
"Pomegranate","Wholesale","Kg",180,200,190,"Aug 28, 2019"
"Pomegranate","Wholesale","Kg",190,200,195,"Aug 27, 2019"
"Pomegranate","Wholesale","Kg",250,260,255,"Aug 25, 2019"
"Pomegranate","Wholesale","Kg",180,200,190,"Aug 30, 2019"
"Pomegranate","Wholesale","Kg",190,200,195,"Aug 26, 2019"
"Pomegranate","Wholesale","Kg",180,190,185,"Aug 29, 2019"
"Pomegranate","Wholesale","Kg",180,200,190,"Sep 9, 2019"
"Pomegranate","Wholesale","Kg",180,200,190,"Sep 8, 2019"
"Pomegranate","Wholesale","Kg",250,260,255,"Aug 24, 2019"
"Pomegranate","Wholesale","Kg",250,260,255,"Sep 19, 2019"
"Pomegranate","Wholesale","Kg",180,200,190,"Sep 16, 2019"
"Pomegranate","Wholesale","Kg",180,200,190,"Sep 15, 2019"
"Pomegranate","Wholesale","Kg",150,160,155,"Aug 14, 2019"
"Pomegranate","Wholesale","Kg",150,160,155,"Aug 18, 2019"
"Pomegranate","Wholesale","Kg",150,160,155,"Aug 15, 2019"
"Pomegranate","Wholesale","Kg",150,160,155,"Aug 13, 2019"
"Pomegranate","Wholesale","Kg",150,160,155,"Aug 3, 2019"
"Pomegranate","Wholesale","Kg",150,160,155,"Aug 7, 2019"
"Pomegranate","Wholesale","Kg",150,160,155,"Aug 5, 2019"
"Pomegranate","Wholesale","Kg",160,170,165,"Aug 4, 2019"
"Pomegranate","Wholesale","Kg",180,200,190,"Aug 2, 2019"
"Pomegranate","Wholesale","Kg",150,160,155,"Aug 6, 2019"
"Pomegranate","Wholesale","Kg",150,160,155,"Aug 1, 2019"
"Pomegranate","Wholesale","Kg",250,260,255,"Aug 22, 2019"
"Pomegranate","Wholesale","Kg",150,160,155,"Aug 17, 2019"
"Pomegranate","Wholesale","Kg",150,160,155,"Aug 11, 2019"
"Pomegranate","Wholesale","Kg",200,210,205,"Jul 31, 2019"
"Pomegranate","Wholesale","Kg",130,140,135,"Aug 20, 2019"
"Pomegranate","Wholesale","Kg",150,160,155,"Aug 19, 2019"
"Pomegranate","Wholesale","Kg",150,160,155,"Aug 10, 2019"
"Pomegranate","Wholesale","Kg",150,160,155,"Aug 9, 2019"
"Pomegranate","Wholesale","Kg",150,160,155,"Aug 16, 2019"
"Pomegranate","Wholesale","Kg",230,240,235,"Aug 23, 2019"
"Pomegranate","Wholesale","Kg",150,160,155,"Aug 8, 2019"
"Pomegranate","Wholesale","Kg",220,230,225,"Aug 21, 2019"
"Pomegranate","Wholesale","Kg",150,160,155,"Aug 12, 2019"
"Lime","Retail","100 Pcs",330,350,340,"Jul 31, 2019"
"Lime","Retail","100 Pcs",350,360,355,"Aug 1, 2019"
"Lime","Retail","100 Pcs",330,350,340,"Aug 2, 2019"
"Lime","Retail","100 Pcs",330,350,340,"Aug 3, 2019"
"Lime","Retail","100 Pcs",330,350,340,"Aug 4, 2019"
"Lime","Retail","100 Pcs",330,350,340,"Aug 5, 2019"
"Lime","Retail","100 Pcs",320,340,330,"Aug 6, 2019"
"Lime","Retail","100 Pcs",300,330,315,"Aug 7, 2019"
"Lime","Retail","100 Pcs",300,330,315,"Aug 8, 2019"
"Lime","Retail","100 Pcs",300,330,315,"Aug 9, 2019"
"Lime","Retail","100 Pcs",330,350,340,"Aug 10, 2019"
"Lime","Retail","100 Pcs",300,330,315,"Aug 11, 2019"
"Lime","Retail","100 Pcs",330,350,340,"Aug 12, 2019"
"Lime","Retail","100 Pcs",300,330,315,"Aug 13, 2019"
"Lime","Retail","100 Pcs",300,330,315,"Aug 14, 2019"
"Lime","Retail","100 Pcs",330,350,340,"Aug 31, 2019"
"Lime","Retail","100 Pcs",330,350,340,"Sep 1, 2019"
"Lime","Retail","100 Pcs",310,330,320,"Aug 19, 2019"
"Lime","Retail","100 Pcs",380,400,390,"Aug 21, 2019"
"Lime","Retail","100 Pcs",300,330,315,"Aug 18, 2019"
"Lime","Retail","100 Pcs",400,420,410,"Aug 22, 2019"
"Lime","Retail","100 Pcs",330,350,340,"Aug 30, 2019"
"Lime","Retail","100 Pcs",380,400,390,"Sep 2, 2019"
"Lime","Retail","100 Pcs",350,360,355,"Sep 11, 2019"
"Lime","Retail","100 Pcs",340,350,345,"Aug 23, 2019"
"Lime","Retail","100 Pcs",330,350,340,"Aug 26, 2019"
"Lime","Retail","100 Pcs",380,400,390,"Aug 25, 2019"
"Lime","Retail","100 Pcs",330,350,340,"Aug 27, 2019"
"Lime","Retail","100 Pcs",360,400,380,"Aug 24, 2019"
"Lime","Retail","100 Pcs",330,350,340,"Aug 28, 2019"
"Lime","Retail","100 Pcs",330,350,340,"Aug 29, 2019"
"Lime","Retail","100 Pcs",400,410,405,"Sep 6, 2019"
"Lime","Retail","100 Pcs",340,350,345,"Sep 5, 2019"
"Lime","Retail","100 Pcs",340,350,345,"Sep 10, 2019"
"Lime","Retail","100 Pcs",380,400,390,"Sep 9, 2019"
"Lime","Retail","100 Pcs",400,420,410,"Sep 7, 2019"
"Lime","Retail","100 Pcs",380,400,390,"Sep 8, 2019"
"Lime","Retail","100 Pcs",330,350,340,"Aug 15, 2019"
"Lime","Retail","100 Pcs",340,350,345,"Sep 12, 2019"
"Lime","Retail","100 Pcs",350,360,355,"Sep 13, 2019"
"Lime","Retail","100 Pcs",340,350,345,"Sep 14, 2019"
"Lime","Retail","100 Pcs",340,350,345,"Sep 15, 2019"
"Lime","Retail","100 Pcs",340,350,345,"Sep 16, 2019"
"Lime","Retail","100 Pcs",340,350,345,"Sep 17, 2019"
"Lime","Retail","100 Pcs",340,350,345,"Sep 18, 2019"
"Lime","Retail","100 Pcs",340,350,345,"Sep 19, 2019"
"Lime","Retail","100 Pcs",350,370,360,"Sep 20, 2019"
"Lime","Retail","100 Pcs",350,360,355,"Sep 21, 2019"
"Lime","Retail","100 Pcs",350,360,355,"Sep 22, 2019"
"Lime","Retail","100 Pcs",350,360,355,"Sep 23, 2019"
"Lime","Retail","100 Pcs",380,400,390,"Sep 24, 2019"
"Lime","Retail","100 Pcs",380,400,390,"Sep 25, 2019"
"Lime","Retail","100 Pcs",340,350,345,"Sep 26, 2019"
"Lime","Retail","100 Pcs",340,350,345,"Sep 27, 2019"
"Lime","Retail","100 Pcs",340,350,345,"Sep 28, 2019"
"Lime","Retail","100 Pcs",340,350,345,"Sep 29, 2019"
"Lime","Retail","100 Pcs",340,350,345,"Sep 30, 2019"
"Lime","Retail","100 Pcs",340,350,345,"Oct 1, 2019"
"Lime","Retail","100 Pcs",340,350,345,"Oct 2, 2019"
"Lime","Retail","100 Pcs",340,350,345,"Oct 3, 2019"
"Lime","Retail","100 Pcs",340,350,345,"Oct 4, 2019"
"Lime","Wholesale","100 Pcs",250,280,265,"Oct 4, 2019"
"Lime","Wholesale","100 Pcs",260,280,270,"Oct 3, 2019"
"Lime","Wholesale","100 Pcs",260,280,270,"Oct 2, 2019"
"Lime","Wholesale","100 Pcs",260,280,270,"Oct 1, 2019"
"Lime","Wholesale","100 Pcs",260,280,270,"Sep 30, 2019"
"Lime","Wholesale","100 Pcs",250,280,265,"Sep 29, 2019"
"Lime","Wholesale","100 Pcs",250,280,265,"Sep 28, 2019"
"Lime","Wholesale","100 Pcs",280,300,290,"Sep 27, 2019"
"Lime","Wholesale","100 Pcs",280,300,290,"Sep 26, 2019"
"Lime","Wholesale","100 Pcs",320,330,325,"Sep 25, 2019"
"Lime","Wholesale","100 Pcs",340,350,345,"Sep 24, 2019"
"Lime","Wholesale","100 Pcs",280,300,290,"Sep 23, 2019"
"Lime","Wholesale","100 Pcs",280,300,290,"Sep 22, 2019"
"Lime","Wholesale","100 Pcs",280,300,290,"Sep 19, 2019"
"Lime","Wholesale","100 Pcs",280,300,290,"Sep 15, 2019"
"Lime","Wholesale","100 Pcs",280,300,290,"Sep 16, 2019"
"Lime","Wholesale","100 Pcs",350,380,365,"Sep 7, 2019"
"Lime","Wholesale","100 Pcs",330,350,340,"Sep 6, 2019"
"Lime","Wholesale","100 Pcs",280,300,290,"Sep 5, 2019"
"Lime","Wholesale","100 Pcs",280,300,290,"Sep 1, 2019"
"Lime","Wholesale","100 Pcs",280,300,290,"Sep 21, 2019"
"Lime","Wholesale","100 Pcs",280,300,290,"Sep 20, 2019"
"Lime","Wholesale","100 Pcs",280,300,290,"Sep 8, 2019"
"Lime","Wholesale","100 Pcs",250,280,265,"Aug 31, 2019"
"Lime","Wholesale","100 Pcs",280,300,290,"Sep 13, 2019"
"Lime","Wholesale","100 Pcs",280,300,290,"Sep 12, 2019"
"Lime","Wholesale","100 Pcs",280,300,290,"Sep 9, 2019"
"Lime","Wholesale","100 Pcs",280,300,290,"Aug 26, 2019"
"Lime","Wholesale","100 Pcs",250,270,260,"Aug 28, 2019"
"Lime","Wholesale","100 Pcs",280,300,290,"Aug 25, 2019"
"Lime","Wholesale","100 Pcs",250,280,265,"Aug 30, 2019"
"Lime","Wholesale","100 Pcs",250,280,265,"Aug 29, 2019"
"Lime","Wholesale","100 Pcs",250,280,265,"Aug 27, 2019"
"Lime","Wholesale","100 Pcs",280,300,290,"Sep 11, 2019"
"Lime","Wholesale","100 Pcs",280,300,290,"Sep 10, 2019"
"Lime","Wholesale","100 Pcs",280,300,290,"Sep 18, 2019"
"Lime","Wholesale","100 Pcs",280,300,290,"Sep 17, 2019"
"Lime","Wholesale","100 Pcs",300,310,305,"Sep 14, 2019"
"Lime","Wholesale","100 Pcs",280,300,290,"Aug 24, 2019"
"Lime","Wholesale","100 Pcs",280,300,290,"Aug 21, 2019"
"Lime","Wholesale","100 Pcs",250,280,265,"Aug 18, 2019"
"Lime","Wholesale","100 Pcs",260,280,270,"Aug 15, 2019"
"Lime","Wholesale","100 Pcs",250,280,265,"Aug 13, 2019"
"Lime","Wholesale","100 Pcs",250,280,265,"Aug 12, 2019"
"Lime","Wholesale","100 Pcs",240,250,245,"Aug 7, 2019"
"Lime","Wholesale","100 Pcs",340,350,345,"Aug 22, 2019"
"Lime","Wholesale","100 Pcs",240,260,250,"Aug 3, 2019"
"Lime","Wholesale","100 Pcs",240,250,245,"Aug 6, 2019"
"Lime","Wholesale","100 Pcs",250,280,265,"Aug 1, 2019"
"Lime","Wholesale","100 Pcs",250,280,265,"Aug 4, 2019"
"Lime","Wholesale","100 Pcs",250,280,265,"Aug 2, 2019"
"Lime","Wholesale","100 Pcs",240,280,260,"Aug 5, 2019"
"Lime","Wholesale","100 Pcs",250,260,255,"Aug 19, 2019"
"Lime","Wholesale","100 Pcs",240,250,245,"Aug 11, 2019"
"Lime","Wholesale","100 Pcs",250,280,265,"Jul 31, 2019"
"Lime","Wholesale","100 Pcs",270,300,285,"Aug 10, 2019"
"Lime","Wholesale","100 Pcs",240,250,245,"Aug 9, 2019"
"Lime","Wholesale","100 Pcs",240,250,245,"Aug 8, 2019"
"Lime","Wholesale","100 Pcs",280,300,290,"Aug 23, 2019"
"Lime","Wholesale","100 Pcs",250,260,255,"Aug 14, 2019"
"Sweet Orange","Retail","Kg",240,250,245,"Jul 31, 2019"
"Sweet Orange","Retail","Kg",240,250,245,"Aug 1, 2019"
"Sweet Orange","Retail","Kg",240,250,245,"Aug 2, 2019"
"Sweet Orange","Retail","Kg",240,250,245,"Aug 3, 2019"
"Sweet Orange","Retail","Kg",240,250,245,"Aug 4, 2019"
"Sweet Orange","Retail","Kg",240,250,245,"Aug 5, 2019"
"Sweet Orange","Retail","Kg",240,250,245,"Aug 6, 2019"
"Sweet Orange","Retail","Kg",240,250,245,"Aug 7, 2019"
"Sweet Orange","Retail","Kg",240,250,245,"Aug 8, 2019"
"Sweet Orange","Retail","Kg",240,250,245,"Aug 9, 2019"
"Sweet Orange","Retail","Kg",240,250,245,"Aug 10, 2019"
"Sweet Orange","Retail","Kg",240,250,245,"Aug 11, 2019"
"Sweet Orange","Retail","Kg",240,250,245,"Aug 12, 2019"
"Sweet Orange","Retail","Kg",240,250,245,"Aug 13, 2019"
"Sweet Orange","Retail","Kg",240,250,245,"Aug 14, 2019"
"Sweet Orange","Retail","Kg",240,250,245,"Aug 15, 2019"
"Sweet Orange","Retail","Kg",240,250,245,"Aug 16, 2019"
"Sweet Orange","Retail","Kg",200,220,210,"Aug 18, 2019"
"Sweet Orange","Retail","Kg",200,220,210,"Aug 20, 2019"
"Sweet Orange","Retail","Kg",240,250,245,"Aug 21, 2019"
"Sweet Orange","Retail","Kg",240,250,245,"Aug 17, 2019"
"Sweet Orange","Retail","Kg",220,230,225,"Aug 19, 2019"
